tube_assembly_id,spec1
TA-13047,SP-0007
TA-13048,SP-0004
TA-13050,SP-0007
TA-13051,SP-0004
TA-13082,SP-0007
TA-13092,SP-0004
TA-13106,SP-0012
TA-13107,SP-0012
TA-13118,SP-0007
TA-13119,SP-0007
TA-13131,SP-0004
TA-13133,SP-0004
TA-13135,SP-0004
TA-13142,SP-0058
TA-13145,SP-0004
TA-13146,SP-0007
TA-13147,SP-0007
TA-13148,SP-0007
TA-13149,SP-0007
TA-13151,SP-0007
TA-13158,SP-0012
TA-13159,SP-0012
TA-13175,SP-0012
TA-13176,SP-0012
TA-13180,SP-0005
TA-13181,SP-0024
TA-13190,SP-0007
TA-13191,SP-0070
TA-13198,SP-0007
TA-13224,SP-0029
TA-13229,SP-0067
TA-13245,SP-0058
TA-13246,SP-0058
TA-13247,SP-0063
TA-13248,SP-0063
TA-13259,SP-0007
TA-13260,SP-0063
TA-13282,SP-0063
TA-13283,SP-0063
TA-13312,SP-0012
TA-13321,SP-0007
TA-13322,SP-0063
TA-13384,SP-0007
TA-13470,SP-0007
TA-13471,SP-0007
TA-13796,SP-0004
TA-13797,SP-0004
TA-13798,SP-0004
TA-13833,SP-0004
TA-14252,SP-0004
TA-14304,SP-0007
TA-14710,SP-0007
TA-14767,SP-0004
TA-14768,SP-0004
TA-14769,SP-0007
TA-17450,SP-0012
TA-17456,SP-0063
TA-17457,SP-0063
TA-17459,SP-0012
TA-17462,SP-0012
TA-17463,SP-0012
TA-17468,SP-0012
TA-17470,SP-0007
TA-17471,SP-0009
TA-17473,SP-0013
TA-17474,SP-0012
TA-17478,SP-0012
TA-17479,SP-0012
TA-17480,SP-0013
TA-17482,SP-0012
TA-17484,SP-0007
TA-17487,SP-0013
TA-17497,SP-0063
TA-17510,SP-0012
TA-17553,SP-0026
TA-17576,SP-0063
TA-17580,SP-0012
TA-17581,SP-0007
TA-17584,SP-0007
TA-17594,SP-0012
TA-17595,SP-0012
TA-17596,SP-0007
TA-17597,SP-0007
TA-17598,SP-0007
TA-17599,SP-0007
TA-17600,SP-0007
TA-17601,SP-0007
TA-17602,SP-0007
TA-17603,SP-0007
TA-17604,SP-0007
TA-17605,SP-0007
TA-17606,SP-0007
TA-17607,SP-0007
TA-17608,SP-0007
TA-17609,SP-0007
TA-17610,SP-0007
TA-17615,SP-0007
TA-17616,SP-0007
TA-17619,SP-0007
TA-17620,SP-0007
TA-17621,SP-0007
TA-17622,SP-0007
TA-17623,SP-0012
TA-17624,SP-0012
TA-17628,SP-0012
TA-17633,SP-0007
TA-17637,SP-0012
TA-17638,SP-0013
TA-18646,SP-0007
TA-18654,SP-0007
TA-18665,SP-0007
TA-18672,SP-0013
TA-18678,SP-0007
TA-18682,SP-0007
TA-18686,SP-0007
TA-18690,SP-0012
TA-18703,SP-0007
TA-18704,SP-0007
TA-18706,SP-0007
TA-18711,SP-0012
TA-18712,SP-0050
TA-18713,SP-0012
TA-18714,SP-0050
TA-18715,SP-0050
TA-18716,SP-0024
TA-18717,SP-0012
TA-18718,SP-0012
TA-18723,SP-0012
TA-18728,SP-0004
TA-18729,SP-0063
TA-18730,SP-0063
TA-18731,SP-0007
TA-18733,SP-0063
TA-18734,SP-0070
TA-18736,SP-0007
TA-18738,SP-0058
TA-18739,SP-0058
TA-18740,SP-0063
TA-18741,SP-0063
TA-18743,SP-0063
TA-18744,SP-0063
TA-18746,SP-0063
TA-18747,SP-0036
TA-18748,SP-0036
TA-18749,SP-0063
TA-18750,SP-0058
TA-18751,SP-0058
TA-18752,SP-0058
TA-18753,SP-0004
TA-18754,SP-0063
TA-18755,SP-0063
TA-18756,SP-0004
TA-18757,SP-0058
TA-18758,SP-0058
TA-18759,SP-0036
TA-18760,SP-0070
TA-18762,SP-0063
TA-18763,SP-0063
TA-18764,SP-0063
TA-18765,SP-0007
TA-18766,SP-0007
TA-18767,SP-0007
TA-18768,SP-0058
TA-18769,SP-0058
TA-18770,SP-0063
TA-18771,SP-0007
TA-18772,SP-0058
TA-18773,SP-0007
TA-18774,SP-0058
TA-18775,SP-0058
TA-18776,SP-0058
TA-18779,SP-0004
TA-18780,SP-0063
TA-18781,SP-0063
TA-18782,SP-0007
TA-18783,SP-0007
TA-18785,SP-0063
TA-18786,SP-0004
TA-18787,SP-0063
TA-18788,SP-0007
TA-18789,SP-0063
TA-18790,SP-0058
TA-18791,SP-0058
TA-18792,SP-0063
TA-18793,SP-0007
TA-18794,SP-0007
TA-18795,SP-0063
TA-18796,SP-0058
TA-18797,SP-0058
TA-18798,SP-0058
TA-18799,SP-0063
TA-18800,SP-0063
TA-18801,SP-0007
TA-18802,SP-0063
TA-18803,SP-0063
TA-18804,SP-0007
TA-18805,SP-0058
TA-18806,SP-0007
TA-18807,SP-0007
TA-18808,SP-0007
TA-18809,SP-0007
TA-18810,SP-0007
TA-18811,SP-0004
TA-18812,SP-0063
TA-18813,SP-0057
TA-18814,SP-0057
TA-18815,SP-0057
TA-18816,SP-0057
TA-18817,SP-0057
TA-18818,SP-0057
TA-18819,SP-0080
TA-18820,SP-0070
TA-18821,SP-0007
TA-18822,SP-0007
TA-18823,SP-0007
TA-18824,SP-0007
TA-18825,SP-0057
TA-18826,SP-0057
TA-18827,SP-0057
TA-18828,SP-0057
TA-18829,SP-0057
TA-18830,SP-0057
TA-18831,SP-0057
TA-18832,SP-0057
TA-18833,SP-0057
TA-18834,SP-0057
TA-18835,SP-0057
TA-18836,SP-0057
TA-18839,SP-0007
TA-18840,SP-0080
TA-18841,SP-0007
TA-18842,SP-0007
TA-18843,SP-0063
TA-18844,SP-0063
TA-18845,SP-0063
TA-18848,SP-0058
TA-18849,SP-0006
TA-18850,SP-0007
TA-18851,SP-0080
TA-18852,SP-0057
TA-18853,SP-0057
TA-18854,SP-0057
TA-18855,SP-0057
TA-18856,SP-0057
TA-18857,SP-0063
TA-18858,SP-0063
TA-18859,SP-0063
TA-18860,SP-0063
TA-18861,SP-0007
TA-18862,SP-0063
TA-18863,SP-0080
TA-18864,SP-0007
TA-18865,SP-0063
TA-18866,SP-0063
TA-18867,SP-0063
TA-18868,SP-0063
TA-18869,SP-0007
TA-18871,SP-0007
TA-18872,SP-0057
TA-18873,SP-0057
TA-18874,SP-0057
TA-18875,SP-0057
TA-18876,SP-0080
TA-18877,SP-0080
TA-18878,SP-0080
TA-18879,SP-0007
TA-18883,SP-0026
TA-18885,SP-0026
TA-18886,SP-0026
TA-18888,SP-0012
TA-18895,SP-0012
TA-18915,SP-0012
TA-18924,SP-0063
TA-18931,SP-0026
TA-18946,SP-0012
TA-18951,SP-0012
TA-18957,SP-0012
TA-18962,SP-0026
TA-18963,SP-0026
TA-18964,SP-0026
TA-18965,SP-0026
TA-18969,SP-0012
TA-18983,SP-0026
TA-18984,SP-0026
TA-18990,SP-0063
TA-18991,SP-0063
TA-18992,SP-0063
TA-18993,SP-0063
TA-18994,SP-0063
TA-18995,SP-0063
TA-19003,SP-0007
TA-19004,SP-0007
TA-19005,SP-0063
TA-19007,SP-0063
TA-19008,SP-0063
TA-19011,SP-0080
TA-19012,SP-0080
TA-19013,SP-0063
TA-19014,SP-0063
TA-19015,SP-0058
TA-19016,SP-0063
TA-19017,SP-0007
TA-19018,SP-0007
TA-19019,SP-0026
TA-19026,SP-0063
TA-19027,SP-0063
TA-19029,SP-0063
TA-19030,SP-0063
TA-19032,SP-0026
TA-19033,SP-0026
TA-19034,SP-0026
TA-19035,SP-0026
TA-19036,SP-0026
TA-19037,SP-0026
TA-19038,SP-0026
TA-19039,SP-0026
TA-19040,SP-0063
TA-19041,SP-0063
TA-19042,SP-0063
TA-19043,SP-0026
TA-19044,SP-0063
TA-19046,SP-0063
TA-19052,SP-0007
TA-19053,SP-0063
TA-19054,SP-0080
TA-19055,SP-0063
TA-19056,SP-0026
TA-19057,SP-0007
TA-19058,SP-0026
TA-19059,SP-0007
TA-19060,SP-0007
TA-19061,SP-0013
TA-19062,SP-0007
TA-19064,SP-0007
TA-19067,SP-0007
TA-19069,SP-0012
TA-19074,SP-0012
TA-19078,SP-0012
TA-19079,SP-0012
TA-19080,SP-0012
TA-19081,SP-0012
TA-19085,SP-0010
TA-19086,SP-0063
TA-19087,SP-0010
TA-19088,SP-0063
TA-19089,SP-0063
TA-19090,SP-0010
TA-19091,SP-0063
TA-19092,SP-0063
TA-19093,SP-0063
TA-19094,SP-0063
TA-19095,SP-0063
TA-19096,SP-0063
TA-19097,SP-0063
TA-19098,SP-0063
TA-19099,SP-0063
TA-19100,SP-0026
TA-19101,SP-0063
TA-19102,SP-0063
TA-19103,SP-0026
TA-19104,SP-0026
TA-19110,SP-0004
TA-19131,SP-0012
TA-19137,SP-0007
TA-19138,SP-0012
TA-19141,SP-0012
TA-19144,SP-0012
TA-19153,SP-0012
TA-19156,SP-0012
TA-19159,SP-0012
TA-19163,SP-0012
TA-19200,SP-0057
TA-19201,SP-0057
TA-19202,SP-0057
TA-19203,SP-0057
TA-19204,SP-0057
TA-19205,SP-0057
TA-19206,SP-0007
TA-19207,SP-0007
TA-19208,SP-0007
TA-19209,SP-0007
TA-19210,SP-0004
TA-19211,SP-0004
TA-19212,SP-0007
TA-19214,SP-0007
TA-19215,SP-0004
TA-19216,SP-0007
TA-19217,SP-0004
TA-19231,SP-0012
TA-19232,SP-0012
TA-19238,SP-0080
TA-19239,SP-0057
TA-19240,SP-0057
TA-19241,SP-0057
TA-19242,SP-0057
TA-19243,SP-0057
TA-19244,SP-0057
TA-19245,SP-0057
TA-19246,SP-0057
TA-19247,SP-0080
TA-19248,SP-0080
TA-19249,SP-0080
TA-19250,SP-0007
TA-19251,SP-0063
TA-19252,SP-0063
TA-19253,SP-0063
TA-19254,SP-0063
TA-19255,SP-0063
TA-19256,SP-0063
TA-19257,SP-0063
TA-19258,SP-0063
TA-19259,SP-0004
TA-19260,SP-0057
TA-19261,SP-0057
TA-19262,SP-0057
TA-19263,SP-0057
TA-19264,SP-0057
TA-19265,SP-0057
TA-19266,SP-0057
TA-19267,SP-0057
TA-19268,SP-0057
TA-19269,SP-0057
TA-19270,SP-0057
TA-19271,SP-0057
TA-19272,SP-0057
TA-19273,SP-0057
TA-19274,SP-0057
TA-19275,SP-0057
TA-19276,SP-0017
TA-19277,SP-0009
TA-19278,SP-0004
TA-19279,SP-0017
TA-19280,SP-0063
TA-19281,SP-0080
TA-19283,SP-0007
TA-19284,SP-0007
TA-19285,SP-0007
TA-19286,SP-0063
TA-19287,SP-0007
TA-19288,SP-0007
TA-19289,SP-0004
TA-19290,SP-0007
TA-19291,SP-0007
TA-19292,SP-0007
TA-19293,SP-0007
TA-19294,SP-0080
TA-19295,SP-0063
TA-19296,SP-0007
TA-19297,SP-0007
TA-19298,SP-0012
TA-19299,SP-0012
TA-19300,SP-0012
TA-19310,SP-0012
TA-19311,SP-0012
TA-19315,SP-0063
TA-19316,SP-0058
TA-19317,SP-0063
TA-19323,SP-0063
TA-19324,SP-0063
TA-19325,SP-0063
TA-19326,SP-0063
TA-19327,SP-0063
TA-19328,SP-0058
TA-19329,SP-0063
TA-19331,SP-0012
TA-19335,SP-0063
TA-19347,SP-0063
TA-19348,SP-0007
TA-19349,SP-0058
TA-19351,SP-0063
TA-19356,SP-0007
TA-19365,SP-0010
TA-19366,SP-0013
TA-19369,SP-0013
TA-19371,SP-0013
TA-19373,SP-0013
TA-19374,SP-0013
TA-19377,SP-0007
TA-19380,SP-0007
TA-19381,SP-0007
TA-19382,SP-0012
TA-19386,SP-0012
TA-19387,SP-0012
TA-19389,SP-0012
TA-19390,SP-0012
TA-19391,SP-0012
TA-19392,SP-0012
TA-19395,SP-0012
TA-19402,SP-0012
TA-19405,SP-0012
TA-19410,SP-0012
TA-19419,SP-0012
TA-19421,SP-0004
TA-19422,SP-0012
TA-19424,SP-0012
TA-19435,SP-0004
TA-19436,SP-0004
TA-19438,SP-0007
TA-19439,SP-0007
TA-19443,SP-0007
TA-19446,SP-0007
TA-19447,SP-0007
TA-19452,SP-0007
TA-19453,SP-0012
TA-19454,SP-0007
TA-19455,SP-0063
TA-19456,SP-0063
TA-19458,SP-0063
TA-19460,SP-0063
TA-19461,SP-0063
TA-19462,SP-0063
TA-19463,SP-0063
TA-19464,SP-0063
TA-19465,SP-0063
TA-19466,SP-0070
TA-19467,SP-0063
TA-19468,SP-0063
TA-19469,SP-0063
TA-19470,SP-0063
TA-19471,SP-0063
TA-19472,SP-0063
TA-19474,SP-0003
TA-19475,SP-0063
TA-19476,SP-0007
TA-19477,SP-0058
TA-19478,SP-0058
TA-19479,SP-0007
TA-19480,SP-0007
TA-19482,SP-0063
TA-19484,SP-0063
TA-19485,SP-0063
TA-19486,SP-0063
TA-19487,SP-0063
TA-19488,SP-0063
TA-19489,SP-0063
TA-19490,SP-0063
TA-19492,SP-0063
TA-19493,SP-0063
TA-19494,SP-0069
TA-19495,SP-0063
TA-19496,SP-0063
TA-19497,SP-0063
TA-19498,SP-0063
TA-19499,SP-0063
TA-19500,SP-0058
TA-19501,SP-0063
TA-19502,SP-0063
TA-19503,SP-0063
TA-19504,SP-0063
TA-19505,SP-0063
TA-19506,SP-0007
TA-19507,SP-0063
TA-19508,SP-0007
TA-19509,SP-0007
TA-19510,SP-0063
TA-19511,SP-0063
TA-19512,SP-0007
TA-19513,SP-0007
TA-19514,SP-0063
TA-19515,SP-0058
TA-19516,SP-0080
TA-19517,SP-0026
TA-19518,SP-0080
TA-19519,SP-0057
TA-19520,SP-0057
TA-19521,SP-0057
TA-19522,SP-0057
TA-19523,SP-0057
TA-19524,SP-0026
TA-19525,SP-0057
TA-19526,SP-0007
TA-19527,SP-0007
TA-19528,SP-0007
TA-19529,SP-0007
TA-19530,SP-0063
TA-19531,SP-0063
TA-19532,SP-0063
TA-19533,SP-0063
TA-19534,SP-0063
TA-19535,SP-0063
TA-19536,SP-0007
TA-19537,SP-0007
TA-19538,SP-0007
TA-19540,SP-0063
TA-19541,SP-0063
TA-19542,SP-0063
TA-19543,SP-0063
TA-19545,SP-0036
TA-19546,SP-0063
TA-19547,SP-0063
TA-19548,SP-0063
TA-19549,SP-0036
TA-19550,SP-0063
TA-19551,SP-0015
TA-19552,SP-0063
TA-19553,SP-0007
TA-19554,SP-0007
TA-19555,SP-0069
TA-19556,SP-0063
TA-19557,SP-0063
TA-19558,SP-0063
TA-19559,SP-0004
TA-19560,SP-0069
TA-19561,SP-0080
TA-19562,SP-0063
TA-19563,SP-0007
TA-19564,SP-0017
TA-19566,SP-0063
TA-19567,SP-0063
TA-19568,SP-0063
TA-19569,SP-0063
TA-19570,SP-0004
TA-19571,SP-0007
TA-19572,SP-0007
TA-19573,SP-0007
TA-19574,SP-0007
TA-19575,SP-0080
TA-19576,SP-0007
TA-19577,SP-0007
TA-19578,SP-0007
TA-19580,SP-0007
TA-19581,SP-0058
TA-19582,SP-0058
TA-19583,SP-0063
TA-19584,SP-0057
TA-19585,SP-0057
TA-19586,SP-0057
TA-19587,SP-0057
TA-19588,SP-0026
TA-19589,SP-0063
TA-19590,SP-0063
TA-19591,SP-0063
TA-19592,SP-0063
TA-19593,SP-0004
TA-19594,SP-0063
TA-19595,SP-0026
TA-19596,SP-0063
TA-19597,SP-0063
TA-19598,SP-0026
TA-19599,SP-0026
TA-19600,SP-0063
TA-19601,SP-0063
TA-19602,SP-0063
TA-19603,SP-0007
TA-19604,SP-0017
TA-19605,SP-0058
TA-19606,SP-0063
TA-19607,SP-0063
TA-19608,SP-0063
TA-19609,SP-0063
TA-19610,SP-0063
TA-19611,SP-0063
TA-19612,SP-0063
TA-19613,SP-0063
TA-19614,SP-0063
TA-19615,SP-0063
TA-19616,SP-0004
TA-19617,SP-0063
TA-19619,SP-0007
TA-19620,SP-0007
TA-19621,SP-0058
TA-19622,SP-0004
TA-19623,SP-0063
TA-19625,SP-0080
TA-19626,SP-0007
TA-19627,SP-0007
TA-19628,SP-0007
TA-19629,SP-0063
TA-19630,SP-0004
TA-19631,SP-0004
TA-19633,SP-0058
TA-19634,SP-0004
TA-19635,SP-0007
TA-19636,SP-0080
TA-19637,SP-0070
TA-19638,SP-0004
TA-19639,SP-0058
TA-19640,SP-0063
TA-19641,SP-0004
TA-19642,SP-0063
TA-19643,SP-0063
TA-19645,SP-0007
TA-19646,SP-0007
TA-19647,SP-0063
TA-19648,SP-0063
TA-19649,SP-0058
TA-19650,SP-0080
TA-19651,SP-0080
TA-19652,SP-0007
TA-19653,SP-0004
TA-19654,SP-0007
TA-19655,SP-0007
TA-19656,SP-0007
TA-19657,SP-0004
TA-19658,SP-0058
TA-19660,SP-0058
TA-19664,SP-0063
TA-19665,SP-0007
TA-19666,SP-0007
TA-19667,SP-0007
TA-19668,SP-0007
TA-19670,SP-0007
TA-19671,SP-0007
TA-19672,SP-0007
TA-19673,SP-0007
TA-19674,SP-0007
TA-19675,SP-0007
TA-19676,SP-0007
TA-19677,SP-0058
TA-19678,SP-0058
TA-19679,SP-0058
TA-19680,SP-0063
TA-19681,SP-0063
TA-19682,SP-0063
TA-19683,SP-0058
TA-19684,SP-0063
TA-19685,SP-0063
TA-19686,SP-0063
TA-19687,SP-0063
TA-19688,SP-0063
TA-19689,SP-0058
TA-19690,SP-0007
TA-19691,SP-0004
TA-19692,SP-0080
TA-19693,SP-0007
TA-19694,SP-0007
TA-19697,SP-0063
TA-19698,SP-0063
TA-19699,SP-0063
TA-19700,SP-0013
TA-19709,SP-0007
TA-19710,SP-0012
TA-19711,SP-0012
TA-19712,SP-0012
TA-19714,SP-0012
TA-19715,SP-0012
TA-19725,SP-0012
TA-19726,SP-0012
TA-19729,SP-0012
TA-19731,SP-0004
TA-19733,SP-0063
TA-19734,SP-0063
TA-19737,SP-0063
TA-19740,SP-0063
TA-19741,SP-0063
TA-19743,SP-0063
TA-19744,SP-0026
TA-19745,SP-0063
TA-19748,SP-0058
TA-19749,SP-0026
TA-19750,SP-0058
TA-19751,SP-0063
TA-19752,SP-0007
TA-19754,SP-0063
TA-19755,SP-0015
TA-19756,SP-0015
TA-19757,SP-0063
TA-19758,SP-0063
TA-19759,SP-0063
TA-19760,SP-0063
TA-19762,SP-0012
TA-19768,SP-0007
TA-19773,SP-0012
TA-19774,SP-0012
TA-19775,SP-0012
TA-19777,SP-0007
TA-19778,SP-0007
TA-19780,SP-0013
TA-19781,SP-0013
TA-19782,SP-0012
TA-19786,SP-0012
TA-19787,SP-0025
TA-19788,SP-0026
TA-19789,SP-0026
TA-19795,SP-0026
TA-19796,SP-0026
TA-19811,SP-0026
TA-19814,SP-0063
TA-19820,SP-0026
TA-19821,SP-0026
TA-19823,SP-0026
TA-19839,SP-0063
TA-19841,SP-0026
TA-19842,SP-0007
TA-19843,SP-0007
TA-19844,SP-0080
TA-19845,SP-0063
TA-19846,SP-0063
TA-19847,SP-0063
TA-19848,SP-0063
TA-19849,SP-0063
TA-19850,SP-0063
TA-19851,SP-0063
TA-19852,SP-0063
TA-19853,SP-0063
TA-19854,SP-0026
TA-19855,SP-0063
TA-19856,SP-0063
TA-19857,SP-0004
TA-19858,SP-0007
TA-19859,SP-0058
TA-19860,SP-0058
TA-19861,SP-0063
TA-19862,SP-0004
TA-19863,SP-0026
TA-19864,SP-0063
TA-19865,SP-0080
TA-19866,SP-0004
TA-19867,SP-0016
TA-19868,SP-0063
TA-19869,SP-0004
TA-19870,SP-0063
TA-19871,SP-0063
TA-19872,SP-0007
TA-19873,SP-0063
TA-19874,SP-0063
TA-19875,SP-0063
TA-19876,SP-0063
TA-19877,SP-0063
TA-19878,SP-0063
TA-19879,SP-0026
TA-19880,SP-0063
TA-19881,SP-0058
TA-19882,SP-0063
TA-19883,SP-0007
TA-19884,SP-0007
TA-19885,SP-0080
TA-19886,SP-0063
TA-19887,SP-0007
TA-19888,SP-0007
TA-19889,SP-0026
TA-19890,SP-0080
TA-19893,SP-0063
TA-19896,SP-0063
TA-19897,SP-0063
TA-19898,SP-0080
TA-19899,SP-0007
TA-19900,SP-0063
TA-19901,SP-0063
TA-19902,SP-0058
TA-19903,SP-0026
TA-19904,SP-0063
TA-19905,SP-0026
TA-19906,SP-0026
TA-19907,SP-0007
TA-19908,SP-0063
TA-19909,SP-0026
TA-19916,SP-0050
TA-19917,SP-0050
TA-19928,SP-0012
TA-19929,SP-0012
TA-19945,SP-0013
TA-19946,SP-0007
TA-19947,SP-0007
TA-19952,SP-0007
TA-19961,SP-0012
TA-19964,SP-0012
TA-19981,SP-0013
TA-19982,SP-0013
TA-19983,SP-0013
TA-19984,SP-0013
TA-19985,SP-0013
TA-19986,SP-0013
TA-19987,SP-0013
TA-19989,SP-0012
TA-19991,SP-0007
TA-19992,SP-0007
TA-19994,SP-0007
TA-19995,SP-0012
TA-19996,SP-0013
TA-19997,SP-0013
TA-19998,SP-0013
TA-20003,SP-0007
TA-20004,SP-0007
TA-20005,SP-0007
TA-20006,SP-0007
TA-20007,SP-0007
TA-20008,SP-0007
TA-20011,SP-0012
TA-20012,SP-0004
TA-20016,SP-0007
TA-20017,SP-0007
TA-20022,SP-0012
TA-20024,SP-0007
TA-20035,SP-0007
TA-20039,SP-0007
TA-20042,SP-0007
TA-20043,SP-0007
TA-20044,SP-0004
TA-20045,SP-0004
TA-20046,SP-0004
TA-20047,SP-0004
TA-20048,SP-0012
TA-20050,SP-0012
TA-20072,SP-0012
TA-20073,SP-0012
TA-20075,SP-0063
TA-20076,SP-0063
TA-20077,SP-0063
TA-20078,SP-0063
TA-20079,SP-0026
TA-20080,SP-0058
TA-20081,SP-0063
TA-20083,SP-0058
TA-20085,SP-0057
TA-20086,SP-0057
TA-20087,SP-0057
TA-20088,SP-0057
TA-20089,SP-0057
TA-20090,SP-0057
TA-20091,SP-0069
TA-20092,SP-0063
TA-20094,SP-0057
TA-20095,SP-0057
TA-20096,SP-0057
TA-20097,SP-0057
TA-20098,SP-0057
TA-20099,SP-0057
TA-20100,SP-0057
TA-20101,SP-0057
TA-20102,SP-0057
TA-20103,SP-0057
TA-20104,SP-0057
TA-20105,SP-0057
TA-20106,SP-0057
TA-20107,SP-0057
TA-20108,SP-0057
TA-20109,SP-0057
TA-20110,SP-0057
TA-20111,SP-0057
TA-20112,SP-0063
TA-20113,SP-0057
TA-20114,SP-0029
TA-20116,SP-0063
TA-20117,SP-0026
TA-20118,SP-0026
TA-20119,SP-0063
TA-20120,SP-0026
TA-20121,SP-0063
TA-20122,SP-0058
TA-20123,SP-0063
TA-20124,SP-0063
TA-20125,SP-0063
TA-20126,SP-0063
TA-20127,SP-0063
TA-20128,SP-0015
TA-20129,SP-0063
TA-20130,SP-0063
TA-20131,SP-0026
TA-20132,SP-0063
TA-20133,SP-0063
TA-20134,SP-0063
TA-20135,SP-0063
TA-20136,SP-0063
TA-20137,SP-0063
TA-20138,SP-0063
TA-20139,SP-0058
TA-20140,SP-0058
TA-20141,SP-0026
TA-20142,SP-0057
TA-20143,SP-0057
TA-20144,SP-0057
TA-20152,SP-0012
TA-20158,SP-0012
TA-20161,SP-0012
TA-20162,SP-0012
TA-20163,SP-0012
TA-20170,SP-0009
TA-20172,SP-0026
TA-20179,SP-0007
TA-20180,SP-0007
TA-20184,SP-0012
TA-20192,SP-0012
TA-20202,SP-0007
TA-20204,SP-0007
TA-20205,SP-0007
TA-20236,SP-0012
TA-20237,SP-0012
TA-20241,SP-0012
TA-20244,SP-0012
TA-20256,SP-0007
TA-20257,SP-0007
TA-20265,SP-0063
TA-20266,SP-0063
TA-20274,SP-0007
TA-20275,SP-0007
TA-20293,SP-0012
TA-20294,SP-0012
TA-20309,SP-0026
TA-20314,SP-0012
TA-20325,SP-0012
TA-20339,SP-0012
TA-20341,SP-0012
TA-20358,SP-0007
TA-20359,SP-0007
TA-20363,SP-0012
TA-20368,SP-0007
TA-20369,SP-0012
TA-20386,SP-0004
TA-20387,SP-0007
TA-20395,SP-0007
TA-20399,SP-0004
TA-20400,SP-0004
TA-20401,SP-0012
TA-20413,SP-0007
TA-20414,SP-0007
TA-20415,SP-0007
TA-20416,SP-0007
TA-20417,SP-0004
TA-20419,SP-0012
TA-20433,SP-0007
TA-20434,SP-0012
TA-20435,SP-0004
TA-20438,SP-0007
TA-20442,SP-0007
TA-20455,SP-0007
TA-20457,SP-0007
TA-20459,SP-0007
TA-20463,SP-0012
TA-20464,SP-0012
TA-20465,SP-0007
TA-20473,SP-0012
TA-20474,SP-0012
TA-20479,SP-0012
TA-20481,SP-0012
TA-20484,SP-0012
TA-20490,SP-0007
TA-20491,SP-0007
TA-20493,SP-0012
TA-20494,SP-0007
TA-20505,SP-0007
TA-20506,SP-0007
TA-20507,SP-0007
TA-20509,SP-0007
TA-20514,SP-0012
TA-20515,SP-0007
TA-20516,SP-0007
TA-20517,SP-0012
TA-20518,SP-0012
TA-20519,SP-0012
TA-20520,SP-0012
TA-20521,SP-0012
TA-20522,SP-0012
TA-20523,SP-0012
TA-20524,SP-0007
TA-20525,SP-0007
TA-20526,SP-0012
TA-20527,SP-0012
TA-20528,SP-0012
TA-20529,SP-0007
TA-20530,SP-0007
TA-20535,SP-0012
TA-20542,SP-0007
TA-20547,SP-0007
TA-20549,SP-0007
TA-20555,SP-0012
TA-20565,SP-0007
TA-20571,SP-0007
TA-20572,SP-0007
TA-20590,SP-0007
TA-20617,SP-0007
TA-20621,SP-0080
TA-20622,SP-0012
TA-20623,SP-0012
TA-20629,SP-0007
TA-20630,SP-0013
TA-20631,SP-0013
TA-20632,SP-0013
TA-20633,SP-0013
TA-20634,SP-0007
TA-20635,SP-0007
TA-20637,SP-0012
TA-20642,SP-0012
TA-20647,SP-0012
TA-20648,SP-0012
TA-20652,SP-0012
TA-20662,SP-0007
TA-20663,SP-0007
TA-20664,SP-0012
TA-20665,SP-0012
TA-20666,SP-0007
TA-20671,SP-0007
TA-20682,SP-0012
TA-20686,SP-0012
TA-20695,SP-0063
TA-20699,SP-0012
TA-20700,SP-0063
TA-20701,SP-0063
TA-20704,SP-0063
TA-20705,SP-0063
TA-20711,SP-0012
TA-20712,SP-0007
TA-20713,SP-0007
TA-20714,SP-0007
TA-20715,SP-0007
TA-20716,SP-0007
TA-20717,SP-0007
TA-20718,SP-0007
TA-20719,SP-0007
TA-20720,SP-0007
TA-20721,SP-0007
TA-20722,SP-0007
TA-20723,SP-0007
TA-20724,SP-0007
TA-20725,SP-0007
TA-20726,SP-0063
TA-20727,SP-0007
TA-20728,SP-0007
TA-20729,SP-0007
TA-20730,SP-0007
TA-20731,SP-0007
TA-20732,SP-0007
TA-20733,SP-0007
TA-20734,SP-0007
TA-20735,SP-0007
TA-20736,SP-0007
TA-20737,SP-0007
TA-20738,SP-0007
TA-20739,SP-0007
TA-20740,SP-0007
TA-20741,SP-0007
TA-20742,SP-0007
TA-20743,SP-0007
TA-20745,SP-0007
TA-20746,SP-0007
TA-20747,SP-0024
TA-20764,SP-0007
TA-20765,SP-0007
TA-20777,SP-0007
TA-20778,SP-0007
TA-20779,SP-0007
TA-20787,SP-0007
TA-20788,SP-0007
TA-20789,SP-0007
TA-20795,SP-0007
TA-20796,SP-0007
TA-20797,SP-0007
TA-20798,SP-0007
TA-20799,SP-0007
TA-20800,SP-0007
TA-20801,SP-0007
TA-20802,SP-0007
TA-20803,SP-0007
TA-20804,SP-0007
TA-20805,SP-0007
TA-20806,SP-0007
TA-20807,SP-0007
TA-20809,SP-0007
TA-20810,SP-0007
TA-20813,SP-0007
TA-20815,SP-0007
TA-20816,SP-0007
TA-20817,SP-0007
TA-20818,SP-0007
TA-20819,SP-0007
TA-20830,SP-0007
TA-20831,SP-0007
TA-20837,SP-0007
TA-20838,SP-0007
TA-20839,SP-0007
TA-20840,SP-0007
TA-20841,SP-0007
TA-20842,SP-0007
TA-20843,SP-0012
TA-20844,SP-0007
